## HEARDER ##
TurnOn_progression_effMin0p4_eMin19_eMax43 : FM=55.116 - THR=29 - ACC=0.364768 - FMtACC=20.1046
TurnOn_progression_effMin0p6_eMin28_eMax43 : FM=55.1152 - THR=29 - ACC=0.372711 - FMtACC=20.542
TurnOn_progression_effMin0p1_eMin22_eMax40 : FM=55.0895 - THR=34 - ACC=0.270353 - FMtACC=14.8936
TurnOn_progression_effMin0p7_eMin13_eMax46 : FM=55.0572 - THR=30 - ACC=0.420857 - FMtACC=23.1712
TurnOn_progression_effMin0p9_eMin25_eMax49 : FM=55.0454 - THR=32 - ACC=0.388157 - FMtACC=21.3663
TurnOn_progression_effMin0p7_eMin28_eMax43 : FM=55.0331 - THR=31 - ACC=0.35954 - FMtACC=19.7866
TurnOn_progression_effMin0p8_eMin25_eMax46 : FM=54.9925 - THR=30 - ACC=0.419693 - FMtACC=23.08
TurnOn_progression_effMin0p8_eMin13_eMax46 : FM=54.9407 - THR=32 - ACC=0.382047 - FMtACC=20.9899
TurnOn_progression_effMin0p8_eMin19_eMax49 : FM=54.9364 - THR=30 - ACC=0.426883 - FMtACC=23.4514
TurnOn_progression_effMin0p5_eMin19_eMax43 : FM=54.9108 - THR=31 - ACC=0.35428 - FMtACC=19.4538
TurnOn_progression_effMin0p7_eMin16_eMax46 : FM=54.8662 - THR=30 - ACC=0.4152 - FMtACC=22.7805
TurnOn_progression_effMin0p3_eMin10_eMax43 : FM=54.8195 - THR=31 - ACC=0.351497 - FMtACC=19.2689
TurnOn_progression_effMin0p8_eMin16_eMax46 : FM=54.7997 - THR=32 - ACC=0.378561 - FMtACC=20.745
TurnOn_progression_effMin0p9_eMin31_eMax46 : FM=54.7818 - THR=32 - ACC=0.380055 - FMtACC=20.8201
TurnOn_progression_effMin0p8_eMin22_eMax49 : FM=54.6946 - THR=30 - ACC=0.419886 - FMtACC=22.9655
TurnOn_progression_effMin0p8_eMin28_eMax46 : FM=54.6842 - THR=30 - ACC=0.412794 - FMtACC=22.5733
TurnOn_progression_effMin0p9_eMin28_eMax49 : FM=54.6757 - THR=32 - ACC=0.381913 - FMtACC=20.8813
TurnOn_progression_effMin0p8_eMin10_eMax49 : FM=54.6197 - THR=32 - ACC=0.380178 - FMtACC=20.7652
TurnOn_progression_effMin0p7_eMin19_eMax46 : FM=54.5854 - THR=30 - ACC=0.406193 - FMtACC=22.1722
TurnOn_progression_effMin0p6_eMin10_eMax46 : FM=54.5854 - THR=30 - ACC=0.406193 - FMtACC=22.1722
TurnOn_progression_effMin0p8_eMin13_eMax43 : FM=54.491 - THR=35 - ACC=0.309462 - FMtACC=16.8629
TurnOn_progression_effMin0p9_eMin28_eMax43 : FM=54.4343 - THR=35 - ACC=0.308537 - FMtACC=16.795
TurnOn_progression_effMin0p7_eMin10_eMax49 : FM=54.4128 - THR=30 - ACC=0.415883 - FMtACC=22.6294
TurnOn_progression_effMin0p9_eMin31_eMax49 : FM=54.382 - THR=32 - ACC=0.37695 - FMtACC=20.4993
TurnOn_progression_effMin0p4_eMin10_eMax43 : FM=54.325 - THR=32 - ACC=0.341901 - FMtACC=18.5738
TurnOn_progression_effMin0p8_eMin16_eMax43 : FM=54.315 - THR=35 - ACC=0.306275 - FMtACC=16.6354
TurnOn_progression_effMin0p8_eMin25_eMax49 : FM=54.2612 - THR=30 - ACC=0.412213 - FMtACC=22.3672
TurnOn_progression_effMin0p9_eMin13_eMax40 : FM=54.2562 - THR=39 - ACC=0.233842 - FMtACC=12.6874
TurnOn_progression_effMin0p9_eMin10_eMax40 : FM=54.2562 - THR=39 - ACC=0.233842 - FMtACC=12.6874
TurnOn_progression_effMin0p7_eMin13_eMax49 : FM=54.2472 - THR=30 - ACC=0.411176 - FMtACC=22.3052
TurnOn_progression_effMin0p8_eMin19_eMax43 : FM=54.2452 - THR=35 - ACC=0.304722 - FMtACC=16.5297
TurnOn_progression_effMin0p8_eMin31_eMax46 : FM=54.2192 - THR=30 - ACC=0.404658 - FMtACC=21.9402
TurnOn_progression_effMin0p9_eMin10_eMax46 : FM=54.1983 - THR=35 - ACC=0.315686 - FMtACC=17.1096
TurnOn_progression_effMin0p0_eMin22_eMax40 : FM=54.185 - THR=26 - ACC=0.28485 - FMtACC=15.4346
TurnOn_progression_effMin0p9_eMin16_eMax40 : FM=54.1626 - THR=39 - ACC=0.232944 - FMtACC=12.6169
TurnOn_progression_effMin0p6_eMin25_eMax43 : FM=54.1536 - THR=30 - ACC=0.362897 - FMtACC=19.6522
TurnOn_progression_effMin0p7_eMin10_eMax43 : FM=54.13 - THR=35 - ACC=0.302678 - FMtACC=16.3839
TurnOn_progression_effMin0p9_eMin22_eMax40 : FM=54.091 - THR=39 - ACC=0.231826 - FMtACC=12.5397
TurnOn_progression_effMin0p9_eMin19_eMax40 : FM=54.091 - THR=39 - ACC=0.231826 - FMtACC=12.5397
TurnOn_progression_effMin0p8_eMin10_eMax40 : FM=54.0799 - THR=39 - ACC=0.231622 - FMtACC=12.5261
TurnOn_progression_effMin0p9_eMin25_eMax40 : FM=54.0458 - THR=39 - ACC=0.231143 - FMtACC=12.4923
TurnOn_progression_effMin0p9_eMin34_eMax49 : FM=54.004 - THR=32 - ACC=0.372394 - FMtACC=20.1107
TurnOn_progression_effMin0p9_eMin13_eMax46 : FM=53.9907 - THR=35 - ACC=0.313629 - FMtACC=16.933
TurnOn_progression_effMin0p8_eMin22_eMax43 : FM=53.946 - THR=35 - ACC=0.299768 - FMtACC=16.1713
TurnOn_progression_effMin0p1_eMin25_eMax40 : FM=53.9384 - THR=27 - ACC=0.280271 - FMtACC=15.1174
TurnOn_progression_effMin0p7_eMin13_eMax43 : FM=53.9369 - THR=35 - ACC=0.299555 - FMtACC=16.1571
TurnOn_progression_effMin0p8_eMin28_eMax49 : FM=53.8609 - THR=30 - ACC=0.405626 - FMtACC=21.8474
TurnOn_progression_effMin0p8_eMin25_eMax43 : FM=53.8008 - THR=35 - ACC=0.296842 - FMtACC=15.9703
TurnOn_progression_effMin0p7_eMin16_eMax43 : FM=53.8008 - THR=35 - ACC=0.296842 - FMtACC=15.9703
TurnOn_progression_effMin0p6_eMin10_eMax43 : FM=53.6898 - THR=35 - ACC=0.294538 - FMtACC=15.8137
TurnOn_progression_effMin0p2_eMin25_eMax40 : FM=53.4499 - THR=32 - ACC=0.277216 - FMtACC=14.8172
TurnOn_progression_effMin0p0_eMin16_eMax40 : FM=53.438 - THR=35 - ACC=0.26837 - FMtACC=14.3412
TurnOn_progression_effMin0p1_eMin19_eMax40 : FM=53.4254 - THR=35 - ACC=0.267719 - FMtACC=14.303
TurnOn_progression_effMin0p0_eMin25_eMax40 : FM=53.3998 - THR=12 - ACC=0.253831 - FMtACC=13.5545
TurnOn_progression_effMin0p0_eMin19_eMax43 : FM=53.0444 - THR=9 - ACC=0.282088 - FMtACC=14.9632
TurnOn_progression_effMin0p9_eMin22_eMax46 : FM=52.2051 - THR=33 - ACC=0.360025 - FMtACC=18.7952
TurnOn_progression_effMin0p9_eMin25_eMax46 : FM=52.0868 - THR=33 - ACC=0.356664 - FMtACC=18.5775
TurnOn_progression_effMin0p6_eMin16_eMax43 : FM=51.9823 - THR=33 - ACC=0.327977 - FMtACC=17.049
TurnOn_progression_effMin0p5_eMin10_eMax43 : FM=51.9746 - THR=33 - ACC=0.32746 - FMtACC=17.0196
TurnOn_progression_effMin0p9_eMin19_eMax49 : FM=51.9042 - THR=33 - ACC=0.35832 - FMtACC=18.5983
TurnOn_progression_effMin0p7_eMin25_eMax43 : FM=51.8384 - THR=33 - ACC=0.323425 - FMtACC=16.7658
TurnOn_progression_effMin0p6_eMin19_eMax43 : FM=51.8384 - THR=33 - ACC=0.323425 - FMtACC=16.7658
TurnOn_progression_effMin0p5_eMin13_eMax43 : FM=51.8384 - THR=33 - ACC=0.323425 - FMtACC=16.7658
TurnOn_progression_effMin0p0_eMin22_eMax43 : FM=51.7852 - THR=8 - ACC=0.248347 - FMtACC=12.8607
TurnOn_progression_effMin0p9_eMin22_eMax49 : FM=51.7738 - THR=33 - ACC=0.354983 - FMtACC=18.3789
TurnOn_progression_effMin0p9_eMin16_eMax43 : FM=51.6507 - THR=36 - ACC=0.294633 - FMtACC=15.218
TurnOn_progression_effMin0p9_eMin19_eMax43 : FM=51.6064 - THR=36 - ACC=0.293687 - FMtACC=15.1561
TurnOn_progression_effMin0p9_eMin22_eMax43 : FM=51.5672 - THR=36 - ACC=0.292233 - FMtACC=15.0697
TurnOn_progression_effMin0p9_eMin25_eMax43 : FM=51.4294 - THR=36 - ACC=0.288926 - FMtACC=14.8593
TurnOn_progression_effMin0p8_eMin10_eMax43 : FM=51.4261 - THR=36 - ACC=0.288888 - FMtACC=14.8564
TurnOn_progression_effMin0p5_eMin25_eMax40 : FM=51.2723 - THR=36 - ACC=0.26546 - FMtACC=13.6107
TurnOn_progression_effMin0p4_eMin22_eMax40 : FM=51.2723 - THR=36 - ACC=0.26546 - FMtACC=13.6107
TurnOn_progression_effMin0p3_eMin19_eMax40 : FM=51.2723 - THR=36 - ACC=0.26546 - FMtACC=13.6107
TurnOn_progression_effMin0p2_eMin16_eMax40 : FM=51.2723 - THR=36 - ACC=0.26546 - FMtACC=13.6107
TurnOn_progression_effMin0p1_eMin13_eMax40 : FM=51.2723 - THR=36 - ACC=0.26546 - FMtACC=13.6107
TurnOn_progression_effMin0p0_eMin10_eMax40 : FM=51.2723 - THR=36 - ACC=0.26546 - FMtACC=13.6107
TurnOn_progression_effMin0p0_eMin13_eMax40 : FM=51.1552 - THR=36 - ACC=0.261028 - FMtACC=13.353
TurnOn_progression_effMin0p1_eMin16_eMax40 : FM=51.1547 - THR=36 - ACC=0.260944 - FMtACC=13.3485
TurnOn_progression_effMin0p2_eMin19_eMax40 : FM=51.1393 - THR=36 - ACC=0.260232 - FMtACC=13.3081
TurnOn_progression_effMin0p3_eMin22_eMax40 : FM=51.1324 - THR=36 - ACC=0.259869 - FMtACC=13.2877
TurnOn_progression_effMin0p4_eMin25_eMax40 : FM=51.1302 - THR=36 - ACC=0.259794 - FMtACC=13.2833
TurnOn_progression_effMin0p0_eMin25_eMax43 : FM=50.789 - THR=8 - ACC=0.222205 - FMtACC=11.2855
TurnOn_progression_effMin0p0_eMin19_eMax46 : FM=50.4791 - THR=7 - ACC=0.251207 - FMtACC=12.6807
TurnOn_progression_effMin0p9_eMin22_eMax37 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p9_eMin19_eMax37 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p9_eMin19_eMax34 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p9_eMin16_eMax37 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p9_eMin16_eMax34 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p9_eMin16_eMax31 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p9_eMin13_eMax37 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p9_eMin13_eMax34 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p9_eMin13_eMax31 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p9_eMin13_eMax28 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p9_eMin10_eMax37 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p9_eMin10_eMax34 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p9_eMin10_eMax31 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p9_eMin10_eMax28 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p9_eMin10_eMax25 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p8_eMin22_eMax37 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
TurnOn_progression_effMin0p8_eMin19_eMax37 : FM=50.2253 - THR=44 - ACC=0.161382 - FMtACC=8.10547
